f_spot,T_spot,f_facula,T_facula,wavelength,D_lambda
0.07222222222222222,2890.0,nan,nan,1325.0,5672.835356555555
0.07222222222222222,2920.0,nan,nan,1325.0,5660.550745740741
0.07222222222222222,2950.0,nan,nan,1325.0,5647.85380762963
0.07222222222222222,2980.0,nan,nan,1325.0,5634.744542222223
0.07222222222222222,3010.0,nan,nan,1325.0,5621.635276814815
0.07222222222222222,3040.0,nan,nan,1325.0,5608.526011407408
0.07222222222222222,3070.0,nan,nan,1325.0,5595.416746
0.08777777777777776,2800.0,nan,nan,1325.0,5737.7863654444445
0.08777777777777776,2830.0,nan,nan,1325.0,5722.762483518518
0.08777777777777776,2860.0,nan,nan,1325.0,5707.738601592592
0.08777777777777776,2890.0,nan,nan,1325.0,5692.7147196666665
0.08777777777777776,2920.0,nan,nan,1325.0,5677.69083774074
0.08777777777777776,2950.0,nan,nan,1325.0,5662.19575774074
0.08777777777777776,2980.0,nan,nan,1325.0,5646.2294796666665
0.08777777777777776,3010.0,nan,nan,1325.0,5630.263201592593
0.08777777777777776,3040.0,nan,nan,1325.0,5614.296923518517
0.08777777777777776,3070.0,nan,nan,1325.0,5598.330645444444
0.10333333333333332,2800.0,nan,nan,1325.0,5766.370332333334
0.10333333333333332,2830.0,nan,nan,1325.0,5748.526246555556
0.10333333333333332,2860.0,nan,nan,1325.0,5730.682160777778
0.10333333333333332,2890.0,nan,nan,1325.0,5712.838075
0.10333333333333332,2920.0,nan,nan,1325.0,5694.993989222223
0.10333333333333332,2950.0,nan,nan,1325.0,5676.645897222222
0.10333333333333332,2980.0,nan,nan,1325.0,5657.793799000001
0.10333333333333332,3010.0,nan,nan,1325.0,5638.941700777777
0.10333333333333332,3040.0,nan,nan,1325.0,5620.089602555556
0.10333333333333332,3070.0,nan,nan,1325.0,5601.237504333333
0.11888888888888886,2800.0,nan,nan,1325.0,5794.954299222221
0.11888888888888886,2830.0,nan,nan,1325.0,5774.2900095925925
0.11888888888888886,2860.0,nan,nan,1325.0,5753.625719962963
0.11888888888888886,2890.0,nan,nan,1325.0,5732.961430333333
0.11888888888888886,2920.0,nan,nan,1325.0,5712.297140703704
0.11888888888888886,2950.0,nan,nan,1325.0,5691.096036703703
0.11888888888888886,2980.0,nan,nan,1325.0,5669.358118333334
0.11888888888888886,3010.0,nan,nan,1325.0,5647.620199962963
0.11888888888888886,3040.0,nan,nan,1325.0,5625.882281592592
0.11888888888888886,3070.0,nan,nan,1325.0,5604.144363222222
0.13444444444444442,2800.0,nan,nan,1325.0,5823.538266111111
0.13444444444444442,2830.0,nan,nan,1325.0,5800.05377262963
0.13444444444444442,2860.0,nan,nan,1325.0,5776.569279148148
0.13444444444444442,2890.0,nan,nan,1325.0,5753.084785666666
0.13444444444444442,2920.0,nan,nan,1325.0,5729.600292185185
0.13444444444444442,2950.0,nan,nan,1325.0,5705.546176185185
0.13444444444444442,2980.0,nan,nan,1325.0,5680.922437666667
0.13444444444444442,3010.0,nan,nan,1325.0,5656.298699148148
0.13444444444444442,3040.0,nan,nan,1325.0,5631.67496062963
0.13444444444444442,3070.0,nan,nan,1325.0,5607.051222111111
0.15,2800.0,nan,nan,1325.0,5852.122233
0.15,2830.0,nan,nan,1325.0,5825.817535666667
0.15,2860.0,nan,nan,1325.0,5799.512838333334
0.15,2890.0,nan,nan,1325.0,5773.208141
0.15,2920.0,nan,nan,1325.0,5746.903443666666
0.15,2950.0,nan,nan,1325.0,5719.996315666666
0.15,2980.0,nan,nan,1325.0,5692.486757000001
0.15,3010.0,nan,nan,1325.0,5664.977198333333
0.15,3040.0,nan,nan,1325.0,5637.467639666666
0.15,3070.0,nan,nan,1325.0,5609.958081
0.01,2800.0,nan,nan,1787.0,5596.591319
0.01,2830.0,nan,nan,1787.0,5595.23232988889
0.01,2860.0,nan,nan,1787.0,5593.873340777778
0.01,2890.0,nan,nan,1787.0,5592.514351666667
0.01,2920.0,nan,nan,1787.0,5591.155362555556
0.01,2950.0,nan,nan,1787.0,5589.761910666667
0.01,2980.0,nan,nan,1787.0,5588.333996
0.01,3010.0,nan,nan,1787.0,5586.9060813333335
0.01,3040.0,nan,nan,1787.0,5585.478166666668
0.01,3070.0,nan,nan,1787.0,5584.050252
0.025555555555555554,2800.0,nan,nan,1787.0,5618.714711444444
0.025555555555555554,2830.0,nan,nan,1787.0,5615.185133
0.025555555555555554,2860.0,nan,nan,1787.0,5611.655554555556
0.025555555555555554,2890.0,nan,nan,1787.0,5608.125976111112
0.025555555555555554,2920.0,nan,nan,1787.0,5604.596397666668
0.025555555555555554,2950.0,nan,nan,1787.0,5600.997674790123
0.025555555555555554,2980.0,nan,nan,1787.0,5597.329807481482
0.025555555555555554,3010.0,nan,nan,1787.0,5593.661940172839
0.025555555555555554,3040.0,nan,nan,1787.0,5589.994072864199
0.025555555555555554,3070.0,nan,nan,1787.0,5586.326205555556
0.041111111111111105,2800.0,nan,nan,1787.0,5640.838103888889
0.041111111111111105,2830.0,nan,nan,1787.0,5635.137936111112
0.041111111111111105,2860.0,nan,nan,1787.0,5629.437768333333
0.041111111111111105,2890.0,nan,nan,1787.0,5623.737600555556
0.041111111111111105,2920.0,nan,nan,1787.0,5618.037432777777
0.041111111111111105,2950.0,nan,nan,1787.0,5612.23343891358
0.041111111111111105,2980.0,nan,nan,1787.0,5606.325618962963
0.041111111111111105,3010.0,nan,nan,1787.0,5600.417799012345
0.041111111111111105,3040.0,nan,nan,1787.0,5594.509979061729
0.041111111111111105,3070.0,nan,nan,1787.0,5588.602159111111
0.056666666666666664,2800.0,nan,nan,1787.0,5662.961496333333
0.056666666666666664,2830.0,nan,nan,1787.0,5655.090739222222
0.056666666666666664,2860.0,nan,nan,1787.0,5647.219982111111
0.056666666666666664,2890.0,nan,nan,1787.0,5639.349225
0.056666666666666664,2920.0,nan,nan,1787.0,5631.478467888888
0.056666666666666664,2950.0,nan,nan,1787.0,5623.469203037036
0.056666666666666664,2980.0,nan,nan,1787.0,5615.321430444445
0.056666666666666664,3010.0,nan,nan,1787.0,5607.173657851852
0.056666666666666664,3040.0,nan,nan,1787.0,5599.02588525926
0.056666666666666664,3070.0,nan,nan,1787.0,5590.878112666667
0.07222222222222222,2800.0,nan,nan,1787.0,5685.084888777777
0.07222222222222222,2830.0,nan,nan,1787.0,5675.043542333333
0.07222222222222222,2860.0,nan,nan,1787.0,5665.002195888889
0.07222222222222222,2890.0,nan,nan,1787.0,5654.960849444444
0.07222222222222222,2920.0,nan,nan,1787.0,5644.919503
0.07222222222222222,2950.0,nan,nan,1787.0,5634.704967160494
0.07222222222222222,2980.0,nan,nan,1787.0,5624.317241925926
0.07222222222222222,3010.0,nan,nan,1787.0,5613.929516691358
0.07222222222222222,3040.0,nan,nan,1787.0,5603.54179145679
0.07222222222222222,3070.0,nan,nan,1787.0,5593.154066222222
0.08777777777777776,2800.0,nan,nan,1787.0,5707.4980043333335
0.08777777777777776,2830.0,nan,nan,1787.0,5695.235819
0.08777777777777776,2860.0,nan,nan,1787.0,5682.9736336666665
0.08777777777777776,2890.0,nan,nan,1787.0,5670.711448333334
0.08777777777777776,2920.0,nan,nan,1787.0,5658.449263
0.08777777777777776,2950.0,nan,nan,1787.0,5645.996520481482
0.08777777777777776,2980.0,nan,nan,1787.0,5633.353220777779
0.08777777777777776,3010.0,nan,nan,1787.0,5620.7099210740735
0.08777777777777776,3040.0,nan,nan,1787.0,5608.06662137037
0.08777777777777776,3070.0,nan,nan,1787.0,5595.423321666667
0.10333333333333332,2800.0,nan,nan,1787.0,5730.2008430000005
0.10333333333333332,2830.0,nan,nan,1787.0,5715.667569222222
0.10333333333333332,2860.0,nan,nan,1787.0,5701.134295444444
0.10333333333333332,2890.0,nan,nan,1787.0,5686.601021666667
0.10333333333333332,2920.0,nan,nan,1787.0,5672.067747888888
0.10333333333333332,2950.0,nan,nan,1787.0,5657.343862999999
0.10333333333333332,2980.0,nan,nan,1787.0,5642.429367000001
0.10333333333333332,3010.0,nan,nan,1787.0,5627.514871
0.10333333333333332,3040.0,nan,nan,1787.0,5612.600375
0.10333333333333332,3070.0,nan,nan,1787.0,5597.685879000001
0.11888888888888886,2800.0,nan,nan,1787.0,5752.903681666667
0.11888888888888886,2830.0,nan,nan,1787.0,5736.0993194444445
0.11888888888888886,2860.0,nan,nan,1787.0,5719.294957222222
0.11888888888888886,2890.0,nan,nan,1787.0,5702.490595
0.11888888888888886,2920.0,nan,nan,1787.0,5685.686232777777
0.11888888888888886,2950.0,nan,nan,1787.0,5668.6912055185185
0.11888888888888886,2980.0,nan,nan,1787.0,5651.505513222222
0.11888888888888886,3010.0,nan,nan,1787.0,5634.319820925926
0.11888888888888886,3040.0,nan,nan,1787.0,5617.13412862963
0.11888888888888886,3070.0,nan,nan,1787.0,5599.948436333334
0.13444444444444442,2800.0,nan,nan,1787.0,5775.606520333334
0.13444444444444442,2830.0,nan,nan,1787.0,5756.531069666667
0.13444444444444442,2860.0,nan,nan,1787.0,5737.455618999999
0.13444444444444442,2890.0,nan,nan,1787.0,5718.380168333333
0.13444444444444442,2920.0,nan,nan,1787.0,5699.304717666666
0.13444444444444442,2950.0,nan,nan,1787.0,5680.038548037037
0.13444444444444442,2980.0,nan,nan,1787.0,5660.581659444444
0.13444444444444442,3010.0,nan,nan,1787.0,5641.124770851852
0.13444444444444442,3040.0,nan,nan,1787.0,5621.667882259259
0.13444444444444442,3070.0,nan,nan,1787.0,5602.2109936666675
0.15,2800.0,nan,nan,1787.0,5798.309359
0.15,2830.0,nan,nan,1787.0,5776.962819888889
0.15,2860.0,nan,nan,1787.0,5755.616280777778
0.15,2890.0,nan,nan,1787.0,5734.269741666667
0.15,2920.0,nan,nan,1787.0,5712.923202555556
0.15,2950.0,nan,nan,1787.0,5691.385890555555
0.15,2980.0,nan,nan,1787.0,5669.657805666667
0.15,3010.0,nan,nan,1787.0,5647.929720777778
0.15,3040.0,nan,nan,1787.0,5626.201635888889
0.15,3070.0,nan,nan,1787.0,5604.473551
0.01,2800.0,nan,nan,2248.0,5519.837405
0.01,2830.0,nan,nan,2248.0,5518.687835222222
0.01,2860.0,nan,nan,2248.0,5517.538265444444
0.01,2890.0,nan,nan,2248.0,5516.3886956666665
0.01,2920.0,nan,nan,2248.0,5515.239125888888
0.01,2950.0,nan,nan,2248.0,5514.070820555555
0.01,2980.0,nan,nan,2248.0,5512.883779666667
0.01,3010.0,nan,nan,2248.0,5511.696738777778
0.01,3040.0,nan,nan,2248.0,5510.509697888889
0.01,3070.0,nan,nan,2248.0,5509.322657
0.025555555555555554,2800.0,nan,nan,2248.0,5538.309351222222
0.025555555555555554,2830.0,nan,nan,2248.0,5535.331111024691
0.025555555555555554,2860.0,nan,nan,2248.0,5532.352870827161
0.025555555555555554,2890.0,nan,nan,2248.0,5529.37463062963
0.025555555555555554,2920.0,nan,nan,2248.0,5526.396390432099
0.025555555555555554,2950.0,nan,nan,2248.0,5523.383951592593
0.025555555555555554,2980.0,nan,nan,2248.0,5520.337314111111
0.025555555555555554,3010.0,nan,nan,2248.0,5517.290676629629
0.025555555555555554,3040.0,nan,nan,2248.0,5514.244039148148
0.025555555555555554,3070.0,nan,nan,2248.0,5511.197401666666
0.041111111111111105,2800.0,nan,nan,2248.0,5556.781297444444
0.041111111111111105,2830.0,nan,nan,2248.0,5551.974386827161
0.041111111111111105,2860.0,nan,nan,2248.0,5547.167476209877
0.041111111111111105,2890.0,nan,nan,2248.0,5542.360565592593
0.041111111111111105,2920.0,nan,nan,2248.0,5537.553654975309
0.041111111111111105,2950.0,nan,nan,2248.0,5532.697082629629
0.041111111111111105,2980.0,nan,nan,2248.0,5527.790848555556
0.041111111111111105,3010.0,nan,nan,2248.0,5522.884614481482
0.041111111111111105,3040.0,nan,nan,2248.0,5517.978380407408
0.041111111111111105,3070.0,nan,nan,2248.0,5513.072146333334
0.056666666666666664,2800.0,nan,nan,2248.0,5575.253243666667
0.056666666666666664,2830.0,nan,nan,2248.0,5568.617662629629
0.056666666666666664,2860.0,nan,nan,2248.0,5561.982081592592
0.056666666666666664,2890.0,nan,nan,2248.0,5555.346500555556
0.056666666666666664,2920.0,nan,nan,2248.0,5548.7109195185185
0.056666666666666664,2950.0,nan,nan,2248.0,5542.0102136666665
0.056666666666666664,2980.0,nan,nan,2248.0,5535.244383
0.056666666666666664,3010.0,nan,nan,2248.0,5528.478552333334
0.056666666666666664,3040.0,nan,nan,2248.0,5521.712721666667
0.056666666666666664,3070.0,nan,nan,2248.0,5514.946891
0.07222222222222222,2800.0,nan,nan,2248.0,5593.725189888889
0.07222222222222222,2830.0,nan,nan,2248.0,5585.260938432099
0.07222222222222222,2860.0,nan,nan,2248.0,5576.796686975309
0.07222222222222222,2890.0,nan,nan,2248.0,5568.332435518518
0.07222222222222222,2920.0,nan,nan,2248.0,5559.868184061728
0.07222222222222222,2950.0,nan,nan,2248.0,5551.323344703704
0.07222222222222222,2980.0,nan,nan,2248.0,5542.697917444444
0.07222222222222222,3010.0,nan,nan,2248.0,5534.072490185185
0.07222222222222222,3040.0,nan,nan,2248.0,5525.447062925926
0.07222222222222222,3070.0,nan,nan,2248.0,5516.821635666666
0.08777777777777776,2800.0,nan,nan,2248.0,5612.403086555556
0.08777777777777776,2830.0,nan,nan,2248.0,5602.074347839507
0.08777777777777776,2860.0,nan,nan,2248.0,5591.745609123456
0.08777777777777776,2890.0,nan,nan,2248.0,5581.416870407408
0.08777777777777776,2920.0,nan,nan,2248.0,5571.088131691358
0.08777777777777776,2950.0,nan,nan,2248.0,5560.675766814815
0.08777777777777776,2980.0,nan,nan,2248.0,5550.179775777779
0.08777777777777776,3010.0,nan,nan,2248.0,5539.683784740741
0.08777777777777776,3040.0,nan,nan,2248.0,5529.187793703704
0.08777777777777776,3070.0,nan,nan,2248.0,5518.691802666667
0.10333333333333332,2800.0,nan,nan,2248.0,5631.286933666666
0.10333333333333332,2830.0,nan,nan,2248.0,5619.057890851852
0.10333333333333332,2860.0,nan,nan,2248.0,5606.828848037037
0.10333333333333332,2890.0,nan,nan,2248.0,5594.599805222222
0.10333333333333332,2920.0,nan,nan,2248.0,5582.370762407407
0.10333333333333332,2950.0,nan,nan,2248.0,5570.06748
0.10333333333333332,2980.0,nan,nan,2248.0,5557.689958000001
0.10333333333333332,3010.0,nan,nan,2248.0,5545.312436
0.10333333333333332,3040.0,nan,nan,2248.0,5532.934914
0.10333333333333332,3070.0,nan,nan,2248.0,5520.557392000001
0.11888888888888886,2800.0,nan,nan,2248.0,5650.170780777778
0.11888888888888886,2830.0,nan,nan,2248.0,5636.041433864198
0.11888888888888886,2860.0,nan,nan,2248.0,5621.912086950618
0.11888888888888886,2890.0,nan,nan,2248.0,5607.782740037037
0.11888888888888886,2920.0,nan,nan,2248.0,5593.653393123457
0.11888888888888886,2950.0,nan,nan,2248.0,5579.459193185185
0.11888888888888886,2980.0,nan,nan,2248.0,5565.200140222222
0.11888888888888886,3010.0,nan,nan,2248.0,5550.94108725926
0.11888888888888886,3040.0,nan,nan,2248.0,5536.6820342962965
0.11888888888888886,3070.0,nan,nan,2248.0,5522.422981333333
0.13444444444444442,2800.0,nan,nan,2248.0,5669.054627888889
0.13444444444444442,2830.0,nan,nan,2248.0,5653.024976876543
0.13444444444444442,2860.0,nan,nan,2248.0,5636.995325864198
0.13444444444444442,2890.0,nan,nan,2248.0,5620.965674851852
0.13444444444444442,2920.0,nan,nan,2248.0,5604.936023839506
0.13444444444444442,2950.0,nan,nan,2248.0,5588.85090637037
0.13444444444444442,2980.0,nan,nan,2248.0,5572.710322444444
0.13444444444444442,3010.0,nan,nan,2248.0,5556.569738518518
0.13444444444444442,3040.0,nan,nan,2248.0,5540.429154592592
0.13444444444444442,3070.0,nan,nan,2248.0,5524.288570666667
0.15,2800.0,nan,nan,2248.0,5687.938475
0.15,2830.0,nan,nan,2248.0,5670.008519888888
0.15,2860.0,nan,nan,2248.0,5652.0785647777775
0.15,2890.0,nan,nan,2248.0,5634.148609666667
0.15,2920.0,nan,nan,2248.0,5616.218654555555
0.15,2950.0,nan,nan,2248.0,5598.2426195555545
0.15,2980.0,nan,nan,2248.0,5580.220504666667
0.15,3010.0,nan,nan,2248.0,5562.198389777777
0.15,3040.0,nan,nan,2248.0,5544.176274888889
0.15,3070.0,nan,nan,2248.0,5526.15416
0.01,2800.0,nan,nan,2709.0,5507.297685
0.01,2830.0,nan,nan,2709.0,5506.26939211111
0.01,2860.0,nan,nan,2709.0,5505.241099222222
0.01,2890.0,nan,nan,2709.0,5504.212806333333
0.01,2920.0,nan,nan,2709.0,5503.184513444445
0.01,2950.0,nan,nan,2709.0,5502.144666333334
0.01,2980.0,nan,nan,2709.0,5501.0932649999995
0.01,3010.0,nan,nan,2709.0,5500.041863666667
0.01,3040.0,nan,nan,2709.0,5498.990462333333
0.01,3070.0,nan,nan,2709.0,5497.939061
0.025555555555555554,2800.0,nan,nan,2709.0,5523.692902555555
0.025555555555555554,2830.0,nan,nan,2709.0,5521.033437123457
0.025555555555555554,2860.0,nan,nan,2709.0,5518.373971691358
0.025555555555555554,2890.0,nan,nan,2709.0,5515.714506259259
0.025555555555555554,2920.0,nan,nan,2709.0,5513.055040827161
0.025555555555555554,2950.0,nan,nan,2709.0,5510.376992851851
0.025555555555555554,2980.0,nan,nan,2709.0,5507.6803623333335
0.025555555555555554,3010.0,nan,nan,2709.0,5504.983731814815
0.025555555555555554,3040.0,nan,nan,2709.0,5502.287101296297
0.025555555555555554,3070.0,nan,nan,2709.0,5499.590470777777
0.041111111111111105,2800.0,nan,nan,2709.0,5540.0881201111115
0.041111111111111105,2830.0,nan,nan,2709.0,5535.797482135802
0.041111111111111105,2860.0,nan,nan,2709.0,5531.5068441604935
0.041111111111111105,2890.0,nan,nan,2709.0,5527.216206185185
0.041111111111111105,2920.0,nan,nan,2709.0,5522.925568209877
0.041111111111111105,2950.0,nan,nan,2709.0,5518.609319370371
0.041111111111111105,2980.0,nan,nan,2709.0,5514.2674596666675
0.041111111111111105,3010.0,nan,nan,2709.0,5509.925599962962
0.041111111111111105,3040.0,nan,nan,2709.0,5505.583740259259
0.041111111111111105,3070.0,nan,nan,2709.0,5501.241880555555
0.056666666666666664,2800.0,nan,nan,2709.0,5556.483337666667
0.056666666666666664,2830.0,nan,nan,2709.0,5550.561527148148
0.056666666666666664,2860.0,nan,nan,2709.0,5544.63971662963
0.056666666666666664,2890.0,nan,nan,2709.0,5538.717906111111
0.056666666666666664,2920.0,nan,nan,2709.0,5532.796095592593
0.056666666666666664,2950.0,nan,nan,2709.0,5526.841645888889
0.056666666666666664,2980.0,nan,nan,2709.0,5520.854557
0.056666666666666664,3010.0,nan,nan,2709.0,5514.8674681111115
0.056666666666666664,3040.0,nan,nan,2709.0,5508.8803792222225
0.056666666666666664,3070.0,nan,nan,2709.0,5502.893290333333
